US,2020,5,28,16.67,112.33,5,"US warship patrolled the Paracel Islands"
CN,2020,5,29,12.00,113.00,6,"Chinese-built aircraft carrier Shandong undergoes sea trial"
MY/TH/VN,2020,6,1,6.22,108.11,6,"MMEA arrested Vietnamese fishing boats and a Thai-flagged tanker"
CN,2020,6,1,16.67,112.33,5,"China began a 5-day military drill near Paracel Islands waters"
US,2020,6,4,24.81,119.92,3,"US warship entered Taiwan Strait"
CN/ID,2020,6,6,1.43,102.89,3,"Two Indonesian fishermen jumped from Chinese fishing ship to escape mistreatment"
CN/VN,2020,6,10,16.58,112.63,2,"Chinese ship approached the Vietnamese fishing boat, causing 16 fishermen to fall into the sea"
ID,2020,6,19,4.02,108.25,3,"TNI increased security in the South China Sea by placing 4 KRI warships"
US,2020,6,21,16.84,112.34,6,"Three US aircraft carriers conducted exercises in the Philippine Sea"
JP/US,2020,6,23,12.00,113.00,6,"US and Japan conducted a joint exercise"
CN/PH,2020,6,28,13.52,120.26,2,"Chinese ship crashes into Philippine fishing boat in the South China Sea, 12 people were reported missing"
CN,2020,7,1,17.69,112.57,4,"China conducts exercise in the Paracel islands from 1 to 5 July 2020"
US,2020,7,4,12.00,113.00,6,"The Nimitz carrier strike group and the Ronald Reagan carrier strike group began joint exercises in the South China Sea. Two US aircraft carriers when conducting exercises in the South China Sea were followed by Chinese Navy ships"
US,2020,7,6,12.00,113.00,6,"The Nimitz carrier strike group conducted an exercise in the South China Sea"
US,2020,7,17,12.00,113.00,6,"The Nimitz carrier strike group and the Ronald Reagan carrier strike group continued to conduct joint exercises in the South China Sea."
AU/JP/US,2020,7,19,16.84,112.34,6,"The US, Japanese and Australian navies exercised in the Philippine Sea"
ID/VN,2020,7,26,4.26,108.21,3,"The Maritime Security Agency (Bakamla) caught a foreign fishing boat from Vietnam suspected of illegal fishing in the North Natuna Sea"
CN/TW,2020,8,1,20.70,116.73,2.8,"Taiwan has been holding five people from Hong Kong who fled the Chinese-run city by boat and were picked up by Taiwan_ coast guard in the South China Sea"
CN/PH,2020,8,6,0.00,102.00,3,"Philippines reported Chinese research vessels inside its EEZ surveying Reed Bank"
MY/VN,2020,8,16,6.65,103.56,3,"The Malaysian coast guard shot dead a Vietnamese fisherman whose boat tried to ram a patrol vessel in the South China Sea. Two fishing boats and 18 fishermen were detained Malaysia for allegedly illegally fishing in Malaysian waters."
CN,2020,8,16,12.00,113.00,6,"Hong Kong-based Type 056 corvette Huizhou joined a live-fire drill in the South China Sea."
CN,2020,8,21,24.81,119.92,3,"China sent troops to the South China Sea and Taiwan Strait at once"
CN/ID,2020,8,22,4.26,108.21,3,"The Maritime Security Agency (Bakamla) detected a Chinese-flagged fishing vessel. North Natuna sea area. However, the ship was not arrested because it did not made any fisheries and shipping violation."
ID/VN,2020,8,23,4.26,108.21,3,"Indonesia seize a Vietnamese-flagged vessel"
CN,2020,8,24,19.35,116.29,5,"China conducted a military exercise from 24 to 29 August 2020 in the waters of Paracel Islands"
US,2020,8,27,16.67,112.33,5,"USS Mustin sailed within 12nm of Paracel Islands"
US,2020,8,30,24.81,119.92,3,"USS Halsey passed through Taiwan Strait, entered the South China Sea"
CN/ID,2020,9,12,0.00,102.00,3,"CCG 5204 was spotted in Indonesia's exclusive economic zone near the Riau Islands. Indonesian CCG attempted to repel the CCG."
CN/ID,2020,9,14,0.00,102.00,3,"CCG 5204 left Indonesia's exclusive economic zone"
CA,2020,10,3,24.81,119.92,3,"A Canadian warship sailed through the sensitive Taiwan Strait"
ID,2020,10,5,4.02,108.25,3,"The Fleet Command (Koarmada) I deployed 4 KRI warships and one aircraft to carry out operations in Natuna waters"
CN/MY,2020,10,9,1.38,103.05,2,"Malaysia arrested 6 Chinese fishing vessels"
US,2020,10,9,16.67,112.33,5,"USS John S. McCain conducted FONOP"
US,2020,10,14,24.81,119.92,3,"USS Barry reportedly crossed the Taiwan Strait"
CN,2020,10,15,12.00,113.00,6,"China conducted military exercise in the South China Sea"
US,2020,10,15,12.00,113.00,6,"USS Ronald Reagan carrier group conducted military exercise in the South China Sea"
ID/VN,2020,10,17,0.00,102.00,3,"The Indonesian Maritime Security Agency (Bakamla) arrested 2 Vietnamese fishing vessels from in Natuna waters, Riau Islands"
CN,2020,10,30,18.23,109.50,3,"CCG 5402 departed from Hainan Province"
CN/MY,2020,11,2,5.60,112.60,3,"CCG ship approached the station at Luconia Shoals in Malaysia's exclusive economic zone on November 2"
CN/MY,2020,11,19,5.02,112.75,2,"CCG 5402 approached to within 2 nautical miles of the Gunnlod rig (operating in block SK410B). RMN deployed KD Keris, which steamed straight from Sabah to the Gunnlod."
CN/ID,2020,11,23,5.03,97.31,2,"3 Indonesian crew members of a Chinese ship returned to Aceh"
ID,2020,11,25,4.02,108.25,3,"The Indonesian National Military (TNI) deployed 9 warships and 1 airplane in the Natuna Sea"
CN/TW,2020,12,20,24.81,119.92,3,"China's Shandong aircraft carrier passed through the Taiwan Strait. Taiwan sent 6 warships and 8 aircraft to keep an eye on the movements of Chinese vessels."
CN/PH,2020,12,21,10.72,115.83,5,"China's Ministry of Transport and authorities in Hainan Province sent three ships to rescue 10 crew members (eight Filipinos and two Chinese) after ship mishap in South China Sea"
CN/US,2020,12,22,10.72,115.83,5,"US warship sails by China-claimed Spratly Islands. China says it chased away the US destroyer USS John S. McCain as it passed through disputed areas in the South China Sea."
US,2020,12,31,24.81,119.92,3,"Two US destroyers conducted a Taiwan Strait transit"
CN/ID,2020,1,2,4.02,108.25,3,"Indonesia has deployed several warships im Natuna Islands after Chinese vessels were seen near the area"
CN/PH,2020,1,7,11.05,114.28,2,"Chinese fishing vessels continue to stay near Pag-asa (Thitu) Island in the West Philippine Sea (South China Sea). Western Command chief Vice Adm. Rene Medina said there were 38 stationary Chinese boats surrounding the sandbars of Pag-asa Island."
CN/ID,2020,1,8,4.02,108.25,3,"Chinese coast guard vessels and fishing boats left disputed waters. Haijing35111 was still in the _ndonesian continental shelf waters."
CN/PH,2020,1,13,9.73,115.86,2,"While a Chinese Coast Guard (CCG) vessel is in the Philippines for a week-long visit to promote friendship and cooperation, one of its sister ships was spotted moving _ack and forth near the Philippine-occupied Ayungin (Second Thomas) Shoal in the West Philippine Sea, likely intimidating the Philippine troops stationed there"
CN/PH,2020,1,13,14.58,120.97,1,"Chinese coast guard vessel arrives in Manila for a port visit. Philippine coast guards welcome them and prepare for bilateral talks."
CN/PH,2020,2,17,8.35,115.24,2,"A Chinese People's Liberation Army ship and Philippine coast guard vessel had a hostile encounter as the former directed a gun control director towards the latter. The equipment is primarily used to track targets and prepare their guns for fire."
CN/PH,2020,2,17,10.72,115.83,5,"a Chinese warship directed its guns at a Philippine Navy corvette in the Spratly Islands"
CN/PH,2020,2,17,11.57,118.85,5,"a Chinese warship directed its guns at a Philippine Navy corvette in the Spratly Islands"
CN/PH,2020,2,18,9.55,112.89,2,"A Chinese rescue ship recently showcased with patriotic zeal in the nation's state media has started operating in and around Fiery Cross Reef, a land feature disputed between China, Taiwan, the Philippines, and Vietnam in the South China Sea"
CN/MY/VN,2020,2,24,10.72,115.83,5,"China, Vietnam, and Malaysia anre involved in a three-way maritime standoff over oil and gas operations"
CN/US,2020,3,12,16.67,112.33,5,"China calls out a US warship for entering the South China Sea as an act of freedom of navigation."
CN/PH,2020,3,24,9.55,112.89,2,"China installs two new research stations on disputed islands"
CN/PH,2020,3,24,10.92,114.08,2,"China installs two new research stations on disputed islands"
CN/VN,2020,4,3,16.67,112.33,5,"A Chinese coast guard vessel rammed a Vietnamese fishing boat causing it to sink near Paracel Islands. All eight fishermen on board were rescued and are all safe."
CN/VN,2020,4,14,16.07,109.69,1,"Chinese Haiyang Dizhi 8 survey vessel has returned to waters within Vietnam_ EEZ"
CN/MY,2020,4,16,6.83,111.71,1,"Haiyang Dizhi 8 appeared to have started a survey in waters 352 kilometres (218 miles) off the coasts of Brunei and Malaysia. That appeared to be just north of Malaysia_ exclusive economic zone (EEZ), near waters claimed by both Vietnam and Malaysia."
CN/PH,2020,4,18,9.55,112.89,2,"China declares two new districts within the disputed South China Sea. Philippines protests this new move from China"
CN/VN,2020,4,18,16.67,112.33,5,"China declares two new districts within the disputed South China Sea. Vietnam protests this new move from China."
CN/VN,2020,4,18,10.72,115.83,5,"China declares two new districts within the disputed South China Sea. Vietnam protests this new move from China."
AU/US,2020,4,18,12.00,113.00,6,"US and Australian warships began joint exercises in the South China Sea from April 13."
US,2020,4,21,12.00,113.00,6,"The US sends two warships in the South China Sea amid rising tensions between China and Malaysia"
CN/TW,2020,4,23,21.73,121.03,3,"China carrier group ends its mission near Taiwan"
US,2020,4,28,16.67,112.33,5,"USS Barry conducted a freedom of navigation operation through the Paracel Island chain"
US,2020,5,28,12.00,113.00,6,"Two US Navy ships sail to an area of the South China Sea where a standoff had previously occurred between Malaysia and China."
MY,2020,5,12,5.16,109.27,6,"The West Capella, a drillship contracted by Malaysian state oil firm Petronas, left the disputed waters after completing its planned work"
US,2020,5,12,12.00,113.00,6,"A US combat ship sails through the South China Sea for routine operations"
CN/MY,2020,5,15,5.16,109.27,6,"Haiyang Dizhi 8 moved out of Malaysia_ EEZ, heading north towards China and escorted by at least two Chinese vessels"
CN,2020,5,29,12.00,113.00,6,"Chinese-built aircraft carrier Shandong undergoes sea trial"
US,2020,6,28,20.20,132.52,6,"Strike group including aircraft carriers USS Nimitz and USS Ronald Reagan conduct joint exercises in the Philippine Sea from June 28"
HK,2020,6,29,13.16,120.77,3,"A Hong Kong flagged cargo vessel collided with a Philippine fishing boat off the coast of Occidental Mindoro"
CN/PH/VN,2020,7,1,16.67,112.33,5,"China is set to conduct military drills around Paracel Islands."
US,2020,7,4,12.00,113.00,6,"The US sends two warships in the South China Sea to conduct maritime drills"
US,2020,7,14,10.72,115.83,5,"The US rejected Chinese maritime claims on their territorial rights in the South China Sea. the US sent a vessel to sail throught the disputed area."
US,2020,7,17,12.00,113.00,6,"The US Navy to carry out military exercises in South China Sea a week after they conducted their first one."
ID/VN,2020,7,22,4.02,108.25,6,"Indonesia detained two Vietnamese fishing boats after what it described as a dramatic high-seas brawl with sailors desperate to avoid arrest"
CN/PH,2020,8,6,11.33,116.83,3,"Philippines reported Chinese research vessels inside its EEZ surveying Reed Bank"
US,2020,8,14,12.00,113.00,6,"The USS Ronald Reagan returns to South China Sea to conduct a series of maritime exercises."
CN/PH,2020,8,21,15.15,117.76,2,"The Philippines file a protest against China for confiscating their fisherman's equipment"
CN,2020,8,24,12.00,113.00,6,"China to hold military drills in South China Sea"
US,2020,8,24,12.00,113.00,6,"US carrier group to hold air operations around South China Sea"
US,2020,8,27,16.67,112.33,5,"USS Mustin sailed within 12nm of Paracel Islands"
CN/PH,2020,9,8,9.55,112.89,2,"China stations troops in several islands in the disputed South China Sea"
CN/PH,2020,9,8,9.90,115.53,2,"China stations troops in several islands in the disputed South China Sea"
CN/PH,2020,9,8,10.92,114.08,2,"China stations troops in several islands in the disputed South China Sea"
CN/ID,2020,9,12,3.98,108.14,3,"CCG 5204 was spotted in Indonesia's exclusive economic zone near the Riau Islands. Indonesian CCG attempted to repel the CCG."
CN/ID,2020,9,14,3.98,108.14,3,"CCG 5204 left Indonesia's exclusive economic zone"
JP,2020,10,9,12.00,113.00,6,"Japan conducts maritime drills in South China Sea"
CN/US,2020,10,14,24.81,119.92,3,"US warship sails through Taiwan Strait as a freedom of navigation operation, provoking China."
US,2020,10,15,12.00,113.00,6,"US carrier group returns to South China Sea to carry out maritime exercises"
AU/JP/US,2020,10,19,12.00,113.00,6,"Australia, Japan, and the US join forces to conduct maritime exercises in the South China Sea"
CN/US,2020,10,20,16.67,112.33,5,"China follows a US vessel after it had sailed near the Paracel Islands"
CN/MY,2020,11,19,3.35,111.12,1,"China and Malaysia have a standoff after Chinese coast guard vessel harrassed a Malaysian drilling rig and supply ships"
CN/TW,2020,12,20,24.81,119.92,3,"Taiwan deploys its Navy after Chinese carrier group transited through the Taiwan Strait"
CN/PH,2020,12,21,6.13,105.31,4,"China's Ministry of Transport and authorities in Hainan Province sent three ships to rescue 10 crew members (eight Filipinos and two Chinese) after ship mishap in South China Sea"
CN/US,2020,12,22,9.72,114.28,2,"US warship sails by China-claimed Spratly Islands. China says it chased away the US destroyer USS John S. McCain as it passed through disputed areas in the South China Sea."
CN/US,2020,12,22,10.21,114.22,2,"US warship sails by China-claimed Spratly Islands. China says it chased away the US destroyer USS John S. McCain as it passed through disputed areas in the South China Sea."
CN/US,2020,12,22,9.77,114.26,2,"US warship sails by China-claimed Spratly Islands. China says it chased away the US destroyer USS John S. McCain as it passed through disputed areas in the South China Sea."
US,2020,12,24,8.69,106.58,2,"US warship conducts a freedom of navigation near an island in the South China Sea"
CN/PH,2020,7,3,15.15,117.76,2,"Chinese coast guard ships confiscated the fishing equipment of Filipino fishermen in May 2020"
US,2020,5,1,12.00,113.00,6,"The Nimitz carrier strike group and the Ronald Reagan carrier strike group began joint exercises in the South China Sea. Two US aircraft carriers when conducting exercises in the South China Sea were followed by Chinese Navy ships"
CN,2020,1,1,5.60,112.60,6,"The CCG 46303, having joined the operation a week earlier, stayed at sea and took over patrol duty at Luconia Shoal off the Malaysia coast"
CN/ID,2020,1,1,1.47,105.77,5,"At least 2 CCG ships entered ID's EEZ on Jan 1, about 200 km (108 nautical miles) from ID's Riau Islands"
CN/ID,2020,1,3,4.02,108.25,6,"Indonesia increased patrols after Chinese ships were present in the area"
CN/ID,2020,1,6,4.02,108.25,6,"The Indonesian Navy send 4 more warships to the Natuna Regency bringing the total number of ships in the area to 8 after China sent coast guard ships to protect its fishing ships which illegally went into Indonesian waters."
CN/ID,2020,1,6,4.02,108.25,6,"About 60 Chinese fishing vessels and Chinese coast guard ships entered Indonesian waters. Indonesia deployed their ships to the area."
CN/ID,2020,1,8,4.02,108.25,6,"Chinese coast guard vessels and fishing boats left disputed waters. Haijing35111 was still in the _ndonesian continental shelf waters."
CN/VN,2020,1,9,8.42,110.10,4,"Regarding the information that the Chinese Coast Guard ship 35111, after leaving Natuna waters, was heading towards Vietnamese waters, Vietnamese Foreign Ministry Spokesperson Le Thi Thu Hang said on the afternoon of January 9 that authorities were verifying and keeping a close eye on all developments."
CN,2020,1,11,12.00,113.00,6,"CCG ships began its withdrawal. 5202 5202, 5402, 5302, and 2169 returned to Hainan. Meanwhile, CCG call sign 46303 remained at sea and patroled around the Luconia Shoals off Malaysia."
CN/ID,2020,1,11,4.02,108.25,6,"3 Indonesian naval ships detected 6 Chinese maritime police ships, 1 maritime surveillance ship, 49 fishing vessels"
CN/PH,2020,1,13,14.59,120.94,3,"The Chinese coast guard ship made a goodwill visit to the Philippines. Chinese coast guard ship 5204 docked in Manila port (Philippines) and participated in search and rescue exercises at the headquarters of the PhilippinesCoast Guard (PCG)."
US,2020,1,25,10.72,115.83,6,"USS Montgomery on January 25 exercised freedom of navigation in the Spratly Islands"
US,2020,1,27,9.61,113.18,4,"USS Montgomery closely approached the Fiery Cross Reef - the largest artificial entity built by China in the Spratly Islands. At one point the ship was only 8.5 nautical miles away from this military outpost. USS Montgomery passed by the Johnson Reef but abruptly turned off the identification system."
US,2020,1,28,12.00,113.00,6,"2 US warships are present in the South China Sea"
US,2020,2,15,24.81,119.92,3,"USS Chancellorsville just crossed the Taiwan Strait to enter the South China Sea."
CN/PH,2020,2,17,10.72,115.83,6,"a Chinese warship directed its guns at a PhilippinesNavy corvette in the Spratly Islands"
CN,2020,3,1,12.00,113.00,6,"The Chinese Navy conducted anti-submarine drills in the South China Sea in early March."
US,2020,3,2,12.00,113.00,6,"USS Theodore Roosevelt operated in the SCS"
CN/VN,2020,3,4,20.21,110.50,4,"China reported '311 Vietnamese fishing vessels intruding into the water of Chinese mainland and Hainan Island in February' at the time the US aircraft carrier USS Theodore Roosevelt arrived in Da Nang."
US/VN,2020,3,5,16.12,108.22,1,"The US aircraft carrier USS Theodore Roosevelt visited Da Nang from March 5 to March 7"
US,2020,3,10,16.67,112.33,6,"China criticized the US Navy's guided-missile destroyer USS McCampbell moving near the Paracel Islands"
US,2020,3,13,12.00,113.00,6,"Amphibious assault ship USS America and littoral combat ship USS Giffords were present in the South China Sea on March 13"
US,2020,3,15,12.00,113.00,6,"USS Theodore Roosevelt (CVN-71) aircraft carrier strike group was present in the South China Sea"
US,2020,3,19,17.82,133.51,6,"Two US warships took part in a live-fire exercise in the PhilippinesSea."
TW/VN,2020,3,26,10.38,114.37,3,"Vietnam said that Taiwan_ live fire drills in waters off Itu Aba Island are a violation of Vietnam_ sovereignty and should not be repeated."
CN/US,2020,4,1,12.00,113.00,6,"US and Chinese warships were only 100 meters apart during their encounter in the South China Sea in April 2020"
CN/JP/TW,2020,4,10,25.38,126.42,4,"Liaoning group sailed through the Miyako Strait just 330km (205 miles) due east of the northernmost tip of Taiwan on its way to the western Pacific."
CN,2020,4,13,12.00,113.00,6,"Liaoning group entered the SCS for exercises"
CN/TW,2020,4,13,23.06,118.47,6,"An unrelenting fleet of China-based dredging vessels are churning up the South China Sea. Satellite image, taken on April 13, shows this activity. On April 17 the Taiwanese Coast Guard reportedly chased 40 illegal dredging vessels from an area at the northern end of the South China Sea."
CN/VN,2020,4,14,16.21,110.19,4,"Chinese Haiyang Dizhi 8 survey vessel has returned to waters within Vietnam_ EEZ"
CN,2020,4,15,12.00,113.00,6,"The Tan Kah Kee research vessel of Xiamen University in Fujian Province (China) recently started a 35-day scientific expedition in the South China Sea"
AU/US,2020,4,18,12.00,113.00,6,"US and Australian warships began joint exercises in the South China Sea from April 13."
US,2020,4,20,12.00,113.00,6,"Two US warships are operating in the South China Sea, near the waters where the Chinese ship Haiyang Dizhi 8 is present off the coast of Malaysia."
US,2020,4,21,1.62,109.04,4,"American warships sailed into disputed waters between China and Malaysia. The group of US warships approached China's Haiyang Dizhi 8 (HD-8) survey ship. When the US warship appeared, two Chinese missile frigates and a destroyer also appeared."
CN/MY,2020,4,23,1.62,109.04,4,"Haiyang Dizhi 8 is still located about 337 km off the coast of the Malaysian island of Borneo"
US,2020,4,24,24.81,119.92,3,"USS Barry passed through the Taiwan Strait"
US,2020,4,25,1.62,109.04,4,"On April 25, a US Navy littoral warship stationed in Singapore sailed near the West Capella."
US,2020,4,28,16.67,112.33,6,"USS Barry conducted a freedom of navigation operation through the Paracel Island chain"
US,2020,4,28,16.67,112.33,6,"USS Barry conducted a freedom of navigation operation through the Paracel Island chain"
US,2020,4,28,16.67,112.33,6,"USS Barry conducted a freedom of navigation operation through the Paracel Island chain"
US,2020,4,29,10.72,115.83,6,"USS Bunker Hill conducted a freedom of navigation operation through the Spratly Island chain"
CN/PH,2020,5,1,15.15,117.76,5,"Chinese coast guard ships confiscated the fishing equipment of Filipino fishermen in May 2020"
CN/MY/US,2020,5,8,5.16,109.27,5,"Two US Navy warships sailed close to the West Capella area, in Malaysia's exclusive economic zone, where the Malaysian oil company's exploration activities are being threatened by the Chinese coastguard."
MY,2020,5,12,5.16,109.27,5,"The West Capella, a drillship contracted by Malaysian state oil firm Petronas, left the disputed waters after completing its planned work"
CN/MY/US,2020,5,12,5.16,109.27,5,"Another US Navy ship has just appeared near the drilling ship West Capella on May 12, 2020, where there is a tension between Chinese ships and the Malaysian drilling ship West Capella. Last week, two US Navy ships also patrolled in the area."
CN/MY,2020,5,15,5.16,109.27,5,"Haiyang Dizhi 8 moved out of Malaysia_ EEZ, heading north towards China and escorted by at least two Chinese vessels"
US,2020,5,15,35.49,123.80,6,"US destroyer appeared near Shanghai during China's military drills"
SG/US,2020,5,24,12.00,113.00,6,"U.S., Singapore navies exercise together in the South China Sea"
CN/ID,2020,5,25,12.00,113.00,6,"Indonesia's Government has condemned the alleged abuse of Indonesian fishermen aboard a Chinese fishing vessel, after footage of a body bag being thrown overboard. In December 2019 and March 2020, there were three Indonesian crew members who died on the Long Xin 629 while sailing in the Pacific Ocean"
US,2020,5,28,15.70,112.13,3,"US warship patrolled the Paracel Islands"
CN,2020,5,28,139.96,139.96,5,"China's vessel Tian Yi Hai Gong had left Shanghai on May 28 and headed towards Paracel Islands. Satellite images later showed that the vessel placed undersea cables to connect Tree Island, North Island, and Woody Island in the Paracel Islands"
US,2020,6,4,17.82,133.51,6,"USS Theodore Roosevelt left port in Guam, USA, to enter the PhilippinesSea on June 4."
CN,2020,6,5,165.30,117.06,4,"China's vessel Tian Yi Hai Gong operated on Drummond Island, Yagong Island, and Observation Bank."
CN,2020,6,8,16.59,111.71,2,"China's vessel Tian Yi Hai Gong operated in the Northeast of Observation Bank."
CN/VN,2020,6,10,16.67,112.73,4,"Chinese ship approached the Vietnamese fishing boat, causing 16 fishermen to fall into the sea"
US,2020,6,16,12.00,113.00,6,"USS Gabrielle Giffords conducted patrol in the South China Sea"
CN/VN,2020,6,16,11.12,111.98,5,"The Hai Yang Di Zhi 4 traveled toward Vietnamese waters, passing the Chinese military base at Fiery Cross Reef in the Spratly Islands. It was detected just within 200 nautical miles of Vietnam_ coast and roughly 182 nautical miles from the Vietnamese island of Ph Qu_."
JP/US,2020,6,23,12.00,113.00,6,"US and Japan conducted a joint exercise"
US,2020,6,28,17.82,133.51,6,"Strike group including aircraft carriers USS Nimitz and USS Ronald Reagan conduct joint exercises in the PhilippinesSea from June 28"
CN,2020,7,1,16.42,112.03,4,"China conducts exercise in the Paracel islands from 1 to 5 July 2020"
CN/US,2020,7,2,12.00,113.00,6,"USS Gabrielle Giffords conducted routine operations near China's Haiyang Dizhi 4 survey ship in the South China Sea."
CN/US/VN,2020,7,2,12.00,113.00,6,"Photos released by the US Navy show a US warship, a Vietnam Fisheries Resources Surveillance ship, and a Chinese survey ship appearing close to each other in an unspecified area in the South China Sea."
CN/VN,2020,7,4,7.55,108.89,2,"China Coast Guard ship numbered 5402 arrived at Subi Reef on July 1. In the morning of July 4, the ship sailed at high speed, heading towards the Lan Tay oil rig of Vietnam. It is reported that at some points the Chinese ships was only 1.3 nautical miles from the Lan Tay rig."
US,2020,7,4,12.00,113.00,6,"The Nimitz carrier strike group and the Ronald Reagan carrier strike group began joint exercises in the South China Sea. Two US aircraft carriers when conducting exercises in the South China Sea were followed by Chinese Navy ships"
US,2020,7,6,12.00,113.00,6,"The Nimitz carrier strike group conducted an exercise in the South China Sea"
CN/US,2020,7,6,12.00,113.00,6,"Chinese naval ships seen near the place where 2 US aircraft carriers exercised in the South China Sea"
CN/VN,2020,7,6,7.55,108.89,2,"Chinese Coast Guard vessel 5402 approached a well in the Phong Lan Dai field."
JP/US,2020,7,7,12.00,113.00,6,"US and Japan conducted a joint exercise"
CN/ID,2020,7,9,4.19,99.49,5,"Indonesian police intercepted two boats in the Malacca Strait after receiving a tip off that a crew member had died aboard one of the vessels.The frozen body of an Indonesian man has been found aboard a detained Chinese fishing vessel."
AU/CN,2020,7,14,12.00,113.00,6,"Five Australian warships sailed through the South China Sea from July 14 to 18. The ships were en route to Hawaii to participate in a US-led exercise called Rimpac. Australian warships encountered the Chinese navy while sailing in the South China Sea, although the Australian ships did not come within 12 nautical miles of the disputed islands."
VN,2020,7,14,155.52,174.11,6,"Vietnam Fisheries Resources Surveillance detected and chased away 222 foreign fishing vessels violating the waters under Vietnam's sovereignty."
US,2020,7,14,10.72,115.83,6,"The guided-missile destroyer Ralph Johnson sailed near a series of artificial islands in the Spratlys"
CN/MY,2020,7,14,3.36,112.13,6,"The Malaysian government on July 14 released a report showing that Chinese coast guard ships and warships entered Malaysian waters in the South China Sea a total of 89 times between 2016 and 2019."
US,2020,7,17,12.00,113.00,6,"The Nimitz carrier strike group and the Ronald Reagan carrier strike group continued to conduct joint exercises in the South China Sea."
AU/JP/US,2020,7,19,17.82,133.51,6,"The US, Japanese and Australian navies exercised in the PhilippinesSea"
ID,2020,7,22,1.70,106.22,6,"The Indonesian Navy held a large-scale exercise in the Riau Islands. These exercises include amphibious assault drills at Singkep Island."
ID,2020,8,1,4.02,108.25,6,"clash between China and Indonesia"
CN/PH,2020,8,6,11.33,116.83,6,"Philippines reported Chinese research vessels inside its EEZ surveying Reed Bank"
ID/VN,2020,8,10,12.00,113.00,6,"Indonesia arrested 3 Vietnamese fishing vessels"
US,2020,8,14,12.00,113.00,6,"US aircraft carrier Ronald Reagan returned to operations in the South China Sea"
CN,2020,8,16,12.00,113.00,6,"Over 16,000 Chinese fishing boats from Hainan Island set sail the same day after the fishing ban in the South China Sea ended"
CN,2020,8,16,12.00,113.00,6,"Hong Kong-based Type 056 corvette Huizhou joined a live-fire drill in the South China Sea."
MY/VN,2020,8,16,4.35,103.46,2,"The Malaysian coast guard shot dead a Vietnamese fisherman whose boat tried to ram a patrol vessel in the South China Sea. Two fishing boats and 18 fishermen were detained Malaysia for allegedly illegally fishing in Malaysian waters."
CN,2020,8,18,18.19,109.56,3,"Satellite image captures a Chinese nuclear submarine entering into the mysterious submarine cave system at Yulin Naval Base on Hainan Island"
US,2020,8,18,24.81,119.92,3,"US warship passed through Taiwan Strait"
CN,2020,8,22,35.49,123.80,6,"China conductd a large-scale live-fire exercise in the Yellow Sea from 22 to 26 August 2020"
CN,2020,8,24,23.06,118.47,4,"China conducted a military exercise from 24 to 29 August 2020 in the waters of Paracel Islands"
CN/VN,2020,8,25,17.08,107.44,2,"Vietnam Border Defense Force chased away 1 Chinese fishing vessel inside VN's EEZ"
TH/VN,2020,8,25,12.00,113.00,6,"Thailand arrested 2 Vietnamese fishing vessels"
US,2020,8,27,16.67,112.33,6,"USS Mustin sailed within 12nm of Paracel Islands"
CN/VN,2020,8,28,17.29,107.48,3,"Vietnam Border Defense Force chased away 1 Chinese fishing vessel inside VN's EEZ"
US,2020,8,30,24.81,119.92,3,"USS Halsey passed through Taiwan Strait, entered the South China Sea"
IN,2020,8,30,12.00,113.00,6,"India sent a warship to the South China Sea immediately after the border clash in Galwan with China"
CN/VN,2020,8,30,17.19,107.41,2,"Vietnam Border Defense Force chased away 2 Chinese fishing vessel inside VN's EEZ"
VN,2020,9,9,11.06,110.13,4,"A Vietnamese fishing vessel was sunken by ""foreign"" vessel. 2 fishermen were seriously injured, 1 fisherman was missing."
CN/TW,2020,9,9,21.91,118.92,3,"China conducted military exercises in the South China Sea in southwestern Taiwan, including Pratas Islands which are controlled by Taiwan."
CN/ID,2020,9,12,1.70,106.22,6,"CCG 5204 was spotted in Indonesia's exclusive economic zone near the Riau Islands. Indonesian CCG attempted to repel the CCG."
AU/JP,2020,9,13,12.00,113.00,6,"Japanese and Australian warships conducted a military exercise in the South China Sea"
CN/ID,2020,9,14,1.70,106.22,6,"CCG 5204 left Indonesia's exclusive economic zone"
CN/VN,2020,9,17,21.17,107.76,4,"Vietnam Border Defense Force chased away 2 Chinese fishing vessels inside VN's EEZ"
AU/JP,2020,9,18,12.00,113.00,6,"Japan Maritime Self-Defense Force announced joint exercise with Australian Navy"
CN,2020,9,28,16.67,112.33,6,"China conducted military exercise in the waters of the Paracel Islands"
CN,2020,9,29,22.37,113.78,2,"The Haixun 09 maritime patrol vessel was successfully launched in Guangzhou on September 29."
CA,2020,10,3,24.81,119.92,3,"A Canadian warship sailed through the sensitive Taiwan Strait"
ID/JP,2020,10,7,4.02,108.25,6,"Indonesian and Japanese warships conducted a military exercise in South China Sea"
JP,2020,10,9,12.00,113.00,6,"Japanese warships conducte a military exercise in the South China Sea"
CN/MY,2020,10,9,1.98,104.19,2,"Malaysia arrested 6 Chinese fishing vessels"
ID/VN,2020,10,9,2.39,105.36,6,"Indonesia arrested a Vietnamese fishing vessel"
US,2020,10,9,16.67,112.33,6,"USS John S. McCain conducted FONOP"
JP/VN,2020,10,10,11.90,109.15,5,"A Japanese fleet consisting of a submarine and two destroyers called at a port in Cam Ranh Bay in Vietnam to refuel."
